user_id,age,gender,travel_preferences,destination,duration,purpose,user_budget,actual_expenses,current_location_latitude,current_location_longitude,destination_latitude,destination_longitude,distance,current_cost_of_living_index,destination_cost_of_living_index,accommodation_type,accommodation_cost_per_night,transportation_mode,transportation_cost,daily_meal_expenses,average_restaurant_prices,planned_activities,weather_data,local_events
760,26,Male,cultural,Telangana,3,business,₹1000,45485.68,9.992723,27.3166945,9.023718,84.595,1496567,719,875,vacation rental,₹1000,plane,₹1000,281.65,7919.45,sightseeing,rainy,sports event
761,70,Male,adventure,Arunachal Pradesh,3,business,₹35000,32805.66,15.138509,105.652983,24.687675,87.5977,167960,642,347,vacation rental,₹500,train,₹5000,59.57,1787.99,hiking,rainy,art exhibition
762,80,Female,adventure,Uttar Pradesh,7,family,₹100,207.38,35.021937,13.0744097,20.91924,74.0942,542985,754,990,vacation rental,₹1000,car,₹1000,631.0,8030.55,hiking,cloudy,music festival
763,65,Male,adventure,Rajasthan,29,family,₹10000,5739.99,12.542418,-66.054451,21.544049,85.8671,241152,324,893,hotel,₹1000,car,₹100,765.32,3502.49,hiking,cloudy,art exhibition
764,62,Female,relaxation,Gujarat,28,business,₹10000,5191.61,24.541527,113.358579,8.778438,95.6893,612726,829,365,hotel,₹100,car,₹1000,652.75,1362.37,education,cloudy,sports event
765,32,Male,adventure,Assam,3,business,₹1000,32969.82,9.06318,118.186288,10.813291,71.7845,1055050,417,593,hostel,₹500,train,₹5000,707.37,7139.84,education,cloudy,sports event
766,45,Agender,cultural,Assam,21,vacation,₹1000,24434.15,13.383215,48.4692545,30.349058,84.4084,119748,807,552,hostel,₹1000,train,₹100,646.51,3170.26,education,rainy,sports event
767,64,Genderfluid,relaxation,Himachal Pradesh,3,business,₹25000,32162.01,13.497418,12.9533224,32.470744,90.6945,627743,994,304,vacation rental,₹1000,car,₹1000,277.58,4640.99,sightseeing,sunny,music festival
768,74,Polygender,adventure,Telangana,28,vacation,₹100,32335.79,18.982788,110.496593,13.017506,76.2754,1044674,507,529,hostel,₹1000,train,₹1000,998.2,3529.51,sightseeing,rainy,music festival
769,40,Female,relaxation,Andhra Pradesh,13,business,₹1000,4410.09,29.010248,121.3345633,24.174189,75.7759,736763,795,870,vacation rental,₹100,plane,₹100,392.67,6521.85,education,sunny,music festival
770,37,Male,cultural,Telangana,29,vacation,₹100,27886.28,24.021877,112.899762,20.067495,93.7544,705927,821,652,hotel,₹500,car,₹500,883.41,6830.21,education,rainy,art exhibition
771,62,Agender,adventure,Bihar,21,family,₹25000,41884.98,32.733305,42.0289058,24.673065,70.2759,1451248,421,560,hotel,₹1000,plane,₹5000,726.1,1490.6,shopping,rainy,music festival
772,31,Female,cultural,Kerala,14,vacation,₹500,30520.76,15.25472,48.4782419,11.957307,89.7501,1101889,393,718,hostel,₹2000,car,₹5000,729.04,9436.99,hiking,sunny,sports event
773,37,Male,relaxation,Goa,18,business,₹25000,23.52,19.598275,111.9641728,26.697383,69.7164,754372,264,411,hostel,₹1000,train,₹500,934.74,8424.16,hiking,rainy,art exhibition
774,77,Genderfluid,cultural,Kerala,6,vacation,₹5000,10259.65,33.12578,109.412626,14.115045,90.8734,727792,819,757,hotel,₹2000,car,₹2000,252.61,9080.58,hiking,sunny,sports event
775,83,Male,adventure,Meghalaya,11,vacation,₹1000,12112.95,12.709016,124.815974,23.714687,89.8151,266459,719,701,hostel,₹1000,train,₹1000,459.0,2315.3,education,rainy,music festival
776,38,Male,relaxation,Gujarat,16,family,₹1000,49451.91,26.923751,-97.5294628,12.141693,71.7536,928415,935,773,hotel,₹1000,train,₹500,841.02,8094.71,shopping,sunny,art exhibition
777,80,Polygender,relaxation,Kerala,19,vacation,₹35000,1218.4,11.575341,15.8789679,16.68484,74.0576,951751,391,776,hotel,₹2000,car,₹100,312.53,9597.58,education,cloudy,music festival
778,44,Female,relaxation,Jharkhand,18,family,₹25000,35186.75,29.766496,112.859759,22.735165,74.3963,67079,387,92,vacation rental,₹100,car,₹100,676.64,744.66,sightseeing,sunny,music festival
779,59,Male,adventure,Madhya Pradesh,12,family,₹15000,32763.29,20.711559,106.3787583,17.411661,72.2523,1060740,863,139,hotel,₹100,plane,₹2000,605.96,5236.29,education,rainy,sports event
780,42,Female,relaxation,Odisha,23,business,₹50000,39667.3,17.736625,118.17771,9.01149,78.8415,156752,475,190,vacation rental,₹2000,car,₹1000,499.8,5024.49,sightseeing,sunny,art exhibition
781,45,Male,cultural,Maharashtra,19,family,₹1000,13086.37,29.115289,110.404001,10.484602,74.1774,1067546,652,893,hotel,₹100,plane,₹100,18.58,6288.87,hiking,rainy,music festival
782,48,Male,cultural,Tamil Nadu,3,family,₹10000,1184.33,17.221549,41.6873842,8.322027,73.8874,277513,814,955,hotel,₹2000,train,₹5000,1.28,3107.26,shopping,cloudy,sports event
783,79,Male,adventure,Meghalaya,22,business,₹5000,9887.09,28.273401,103.8832261,10.203659,75.6821,1466473,609,908,hotel,₹1000,car,₹500,969.54,1588.12,vacation,cloudy,music festival
784,34,Non-binary,adventure,Goa,10,business,₹10000,28736.53,14.076562,120.882428,11.891868,73.5847,413875,524,856,hotel,₹2000,train,₹2000,918.85,4853.82,hiking,sunny,sports event
785,44,Female,adventure,Kerala,14,family,₹1000,48212.87,24.12177,-57.8516627,32.863778,75.2374,1386761,553,72,vacation rental,₹2000,train,₹2000,319.34,5955.45,vacation,cloudy,art exhibition
786,34,Female,cultural,Goa,18,business,₹15000,36095.35,19.099861,23.3268124,35.617927,95.6593,1126788,768,402,hostel,₹100,train,₹500,463.02,8617.1,sightseeing,rainy,music festival
787,35,Genderfluid,cultural,Chhattisgarh,11,business,₹10000,42257.15,12.361095,22.0383248,17.326502,76.7851,338900,35,550,hotel,₹100,train,₹2000,245.92,7778.82,sightseeing,rainy,art exhibition
788,71,Male,adventure,Punjab,24,family,₹2000,9572.12,34.231015,105.9200531,9.184966,85.7969,600954,148,157,hotel,₹100,train,₹1000,508.16,6831.4,education,rainy,music festival
789,21,Female,adventure,Haryana,23,family,₹25000,43404.94,13.659711,113.6799766,26.832596,82.3294,360373,302,618,vacation rental,₹100,plane,₹500,418.26,1216.54,hiking,cloudy,art exhibition
790,59,Male,adventure,Bihar,8,vacation,₹10000,23668.0,35.050727,19.446007,35.594971,88.2827,574851,170,423,hotel,₹500,train,₹5000,417.3,6738.67,sightseeing,sunny,art exhibition
791,25,Male,relaxation,Madhya Pradesh,6,family,₹1000,26956.07,19.315266,104.626282,14.063422,75.7753,1444732,462,769,hostel,₹100,train,₹100,821.82,7740.76,education,sunny,music festival
792,30,Female,adventure,Tamil Nadu,11,vacation,₹50000,19615.03,28.679673,121.293284,8.75554,91.2697,971125,968,978,vacation rental,₹1000,train,₹500,385.65,2479.49,vacation,sunny,art exhibition
793,62,Polygender,cultural,Maharashtra,27,family,₹500,34203.29,25.114682,-87.9610905,32.036364,78.8032,1317289,607,998,hotel,₹500,plane,₹2000,978.72,270.03,hiking,cloudy,music festival
794,19,Female,adventure,Uttar Pradesh,25,family,₹5000,41609.97,11.912504,110.6129124,22.520928,76.0521,1317042,600,591,hotel,₹500,train,₹5000,476.11,5873.42,vacation,rainy,music festival
795,19,Polygender,adventure,Madhya Pradesh,20,business,₹35000,12077.08,12.265432,8.9245343,13.699736,77.2286,1329667,458,487,hotel,₹2000,train,₹2000,914.75,4361.35,vacation,sunny,art exhibition
796,62,Bigender,relaxation,Assam,29,business,₹25000,48676.81,30.57754,105.6441852,27.188482,71.6469,1498585,427,229,vacation rental,₹2000,plane,₹2000,229.15,8248.56,vacation,cloudy,art exhibition
797,51,Male,adventure,Karnataka,26,business,₹35000,46750.91,24.710862,37.3727638,18.623771,76.1724,644802,185,909,vacation rental,₹100,car,₹100,651.53,3394.93,shopping,sunny,music festival
798,48,Female,relaxation,Sikkim,12,vacation,₹25000,19500.42,31.818714,121.017819,29.069377,96.7212,1284432,659,645,vacation rental,₹100,plane,₹5000,218.61,8561.7,vacation,sunny,music festival
799,63,Male,adventure,Nagaland,28,business,₹10000,32094.05,8.461631,-40.4976324,16.715142,87.4349,1402720,222,430,hostel,₹500,car,₹1000,546.95,7475.19,education,sunny,art exhibition
800,28,Female,relaxation,Tamil Nadu,27,business,₹1000,3701.08,15.80205,11.9417454,11.287122,86.2945,1449651,418,493,hotel,₹500,plane,₹1000,795.72,4382.4,shopping,cloudy,sports event
801,69,Female,relaxation,Odisha,29,business,₹50000,3831.76,13.114903,120.851094,9.000772,74.6219,354363,886,391,vacation rental,₹100,train,₹1000,927.1,5874.62,shopping,sunny,sports event
802,62,Male,relaxation,Punjab,28,family,₹35000,42675.2,16.567571,5.8978018,20.796452,81.0911,432513,326,597,hostel,₹1000,car,₹1000,745.85,4095.41,vacation,cloudy,art exhibition
803,42,Female,cultural,Andhra Pradesh,21,vacation,₹25000,20929.02,9.751921,95.38872,8.663208,87.8419,882114,720,452,hotel,₹100,plane,₹1000,895.17,3090.66,shopping,sunny,art exhibition
804,26,Male,cultural,Himachal Pradesh,11,family,₹1000,12051.13,26.254373,2.8002946,36.586157,96.3197,1420534,967,440,hotel,₹100,plane,₹100,443.74,3489.87,education,sunny,art exhibition
805,33,Female,relaxation,Assam,18,family,₹100,48236.13,17.206564,30.3414908,17.310808,75.7752,36469,157,158,hotel,₹500,plane,₹1000,234.85,65.45,hiking,sunny,music festival
806,22,Male,relaxation,Rajasthan,23,vacation,₹35000,46326.63,17.983887,48.329762,10.659941,81.9407,668739,500,261,hotel,₹1000,train,₹500,410.67,4040.25,sightseeing,cloudy,sports event
807,45,Male,cultural,Sikkim,24,business,₹25000,22833.8,30.636607,36.5499837,34.98272,82.6345,632581,13,984,hostel,₹2000,train,₹100,225.21,424.39,hiking,sunny,sports event
808,62,Female,relaxation,Jharkhand,30,business,₹100,43671.16,18.62606,-5.9885456,31.554814,71.8053,1161559,719,793,hostel,₹500,train,₹100,938.8,8732.45,sightseeing,sunny,sports event
809,34,Female,cultural,Tamil Nadu,2,vacation,₹35000,36243.35,9.049668,126.5990916,35.078396,75.3706,740490,544,929,hotel,₹500,car,₹5000,890.85,3747.77,shopping,rainy,music festival
810,39,Non-binary,relaxation,Tamil Nadu,22,family,₹2000,25604.01,36.133701,44.41454,30.571154,82.1102,298967,581,840,hostel,₹1000,plane,₹1000,203.68,8112.58,sightseeing,rainy,music festival
811,66,Male,relaxation,Sikkim,9,family,₹35000,47824.23,31.396563,-70.4047314,31.922739,90.5325,964515,541,421,vacation rental,₹500,train,₹500,915.4,3897.21,shopping,rainy,art exhibition
812,80,Polygender,relaxation,Mizoram,23,business,₹5000,42248.01,14.093508,140.297972,33.27812,87.9959,1098042,643,698,hostel,₹500,train,₹5000,332.42,1749.66,sightseeing,sunny,sports event
813,69,Male,cultural,Arunachal Pradesh,12,business,"",45127.47,20.772,44.4252603,28.340177,91.3401,1492698,179,547,hotel,₹1000,train,₹1000,263.33,1300.25,sightseeing,sunny,sports event
814,41,Male,cultural,Uttar Pradesh,30,vacation,₹1000,42838.82,23.207566,19.0438326,11.124374,91.0004,272548,610,110,hotel,₹2000,car,₹5000,7.17,9689.63,shopping,sunny,art exhibition
815,64,Male,adventure,Rajasthan,26,vacation,₹15000,42507.2,20.497649,129.4828511,31.920487,71.6001,1233260,751,390,hotel,₹2000,plane,₹100,386.52,1462.06,shopping,rainy,music festival
816,49,Male,cultural,Maharashtra,18,business,₹35000,5626.55,31.35035,106.9010694,35.438794,85.5906,878752,855,280,hostel,₹500,train,₹2000,981.04,42.9,education,rainy,sports event
817,18,Male,relaxation,Andhra Pradesh,15,business,₹25000,43113.01,22.50509,1.206057,13.729798,76.2283,679651,766,836,hostel,₹2000,plane,₹100,643.06,3320.17,education,rainy,music festival
818,49,Male,adventure,Goa,17,business,"",27801.09,32.964794,18.068622,21.331117,86.6808,801094,248,179,vacation rental,₹1000,car,₹500,651.93,5377.33,sightseeing,sunny,art exhibition
819,56,Male,relaxation,Mizoram,28,vacation,₹25000,43542.77,13.664663,97.4110988,30.392473,91.4611,847750,916,144,hotel,₹1000,plane,₹100,740.57,1360.35,sightseeing,cloudy,art exhibition
820,38,Male,adventure,Meghalaya,14,vacation,₹500,13856.63,31.943253,110.3919493,19.607864,86.2963,1161030,813,635,hostel,₹1000,train,₹500,917.41,1518.09,shopping,cloudy,sports event
821,60,Male,adventure,Madhya Pradesh,30,business,₹1000,24454.25,12.585332,109.963338,26.484052,73.4429,978744,370,415,vacation rental,₹2000,train,₹5000,797.75,7846.17,education,sunny,sports event
822,63,Male,relaxation,Assam,1,family,₹10000,13510.7,30.266627,5.6469613,10.654678,75.7965,1457493,71,918,hostel,₹500,train,₹100,764.9,3401.26,shopping,cloudy,sports event
823,38,Genderfluid,relaxation,Meghalaya,26,family,₹5000,40630.47,14.546617,-67.826868,36.846795,80.8791,1076625,205,779,hotel,₹500,car,₹100,105.26,1753.86,vacation,rainy,art exhibition
824,19,Female,adventure,Chhattisgarh,10,family,₹5000,12018.63,12.283387,20.9789037,35.917091,82.394,28195,374,331,hostel,₹2000,car,₹500,110.04,6594.15,hiking,rainy,art exhibition
825,76,Male,relaxation,Nagaland,19,vacation,₹5000,3984.93,21.899829,-8.7370509,12.258362,84.7588,1126786,840,724,hotel,₹500,plane,₹1000,888.87,8113.38,shopping,cloudy,art exhibition
826,70,Male,relaxation,Jharkhand,12,family,₹1000,1934.67,10.31005,20.3179338,14.597202,71.0424,259311,729,466,vacation rental,₹100,car,₹2000,98.21,620.1,sightseeing,rainy,sports event
827,23,Female,adventure,Telangana,23,business,₹35000,27114.21,11.789598,73.2320957,25.499423,79.5123,550306,897,502,hotel,₹1000,plane,₹100,276.76,5076.22,sightseeing,sunny,sports event
828,61,Male,relaxation,Chhattisgarh,22,family,₹1000,2089.29,22.9136,118.181531,9.745351,75.1822,425896,712,858,hostel,₹1000,car,₹1000,305.99,7092.1,shopping,cloudy,sports event
829,61,Female,cultural,Sikkim,24,family,₹2000,35677.72,9.215866,95.2579968,33.714711,92.7764,119324,414,823,hostel,₹1000,train,₹500,58.32,513.85,hiking,cloudy,art exhibition
830,64,Female,cultural,Sikkim,4,family,₹100,14068.03,14.597312,29.2916352,34.17624,69.0035,50599,136,138,hotel,₹2000,plane,₹500,466.38,1672.57,vacation,rainy,art exhibition
831,40,Male,adventure,Chhattisgarh,11,vacation,₹35000,8150.49,15.371314,-25.6598704,19.587969,78.4156,105438,428,493,hotel,₹2000,car,₹5000,77.71,1379.08,education,rainy,art exhibition
832,73,Female,adventure,Madhya Pradesh,27,vacation,₹35000,21358.44,17.722063,-9.3945817,30.573208,80.3172,938920,705,808,hostel,₹500,train,₹2000,122.91,5863.63,sightseeing,cloudy,music festival
833,47,Bigender,relaxation,Mizoram,9,vacation,₹5000,11145.34,14.24109,100.309489,18.26245,86.7222,114278,477,295,vacation rental,₹500,plane,₹2000,458.54,9272.62,education,sunny,art exhibition
834,58,Female,cultural,Tamil Nadu,17,business,₹35000,646.2,22.13282,120.2258,36.269261,82.4529,215180,991,86,hotel,₹500,plane,₹2000,882.15,1393.84,education,sunny,music festival
835,73,Female,adventure,Tamil Nadu,6,family,₹100,13103.74,15.520655,-68.1434996,18.266802,93.1653,18919,740,550,hostel,₹2000,plane,₹100,920.56,6152.96,education,cloudy,sports event
836,51,Male,relaxation,Himachal Pradesh,11,business,₹1000,49974.28,18.682755,8.4120775,23.673371,71.3712,1451945,616,137,hostel,₹1000,plane,₹100,450.14,7840.66,hiking,cloudy,art exhibition
837,55,Male,relaxation,Meghalaya,18,family,₹5000,48838.13,17.82995,115.099494,11.449546,90.8531,1463108,533,481,vacation rental,₹500,train,₹100,610.08,8755.34,shopping,sunny,music festival
838,54,Female,relaxation,Rajasthan,4,business,₹1000,32834.35,11.883588,37.4014986,32.28587,90.9629,893864,143,474,hotel,₹500,plane,₹2000,102.79,4669.64,education,rainy,sports event
839,85,Female,cultural,Nagaland,14,vacation,"",24656.44,27.397923,11.5482426,21.892252,76.7683,281141,402,1000,hostel,₹100,car,₹2000,985.94,9590.21,education,cloudy,art exhibition
840,60,Male,adventure,Haryana,23,family,₹2000,25724.01,36.219269,107.7251314,32.670027,95.9717,869012,95,57,hotel,₹1000,plane,₹100,102.87,5343.85,vacation,cloudy,music festival
841,38,Male,adventure,Uttar Pradesh,10,business,₹50000,18119.09,16.794667,-63.2596263,20.556234,81.7036,713573,532,514,vacation rental,₹100,plane,₹1000,485.5,9776.13,shopping,sunny,sports event
842,45,Male,adventure,Jharkhand,5,business,₹2000,32638.19,16.647832,-79.2420766,26.658711,77.2276,1391864,184,603,hotel,₹1000,plane,₹5000,867.05,6489.23,sightseeing,rainy,music festival
843,47,Female,cultural,Odisha,13,vacation,₹5000,16280.2,10.176431,-7.8032048,34.930626,95.5562,362891,706,539,hostel,₹2000,train,₹500,275.91,2512.36,shopping,sunny,music festival
844,24,Male,relaxation,Haryana,1,vacation,₹35000,47976.54,28.900294,23.7020975,34.475794,76.8688,633989,769,414,hostel,₹500,car,₹500,728.34,5582.46,education,rainy,sports event
845,54,Male,cultural,Uttar Pradesh,26,family,₹100,39851.19,18.989112,114.668936,10.184994,96.6528,179464,658,326,vacation rental,₹100,car,₹500,442.86,1876.68,sightseeing,rainy,sports event
846,19,Male,cultural,Jharkhand,19,business,₹50000,12754.29,12.478636,121.4371451,32.326817,87.2758,91519,201,447,vacation rental,₹1000,train,₹500,207.31,8204.58,shopping,rainy,art exhibition
847,73,Male,relaxation,Andhra Pradesh,18,business,₹10000,40742.57,9.40069,101.1064003,18.327671,69.1788,104915,878,475,vacation rental,₹2000,car,₹1000,187.45,6182.86,vacation,cloudy,art exhibition
848,48,Female,adventure,Andhra Pradesh,22,family,₹1000,35594.59,31.601679,118.6143878,35.849691,86.3415,671827,203,367,hostel,₹500,train,₹100,25.59,4664.07,sightseeing,cloudy,music festival
849,48,Male,cultural,Bihar,27,vacation,₹35000,3492.39,25.315174,35.2590854,17.585813,94.5415,899387,765,403,hostel,₹1000,plane,₹1000,807.92,3789.71,sightseeing,cloudy,art exhibition
850,75,Male,adventure,Kerala,23,vacation,"",19191.04,33.857863,-8.3815652,16.198305,74.1182,1395465,399,590,hostel,₹1000,train,₹500,715.52,4614.18,shopping,sunny,sports event
851,85,Female,relaxation,Rajasthan,17,business,₹5000,3785.68,24.188156,-7.2626804,27.846936,84.1779,190961,777,426,vacation rental,₹500,train,₹100,648.47,6014.85,vacation,sunny,sports event
852,52,Female,cultural,Punjab,21,family,₹15000,23062.85,26.354245,111.7242031,29.698279,71.1855,58752,79,293,hotel,₹1000,plane,₹100,931.76,8081.53,hiking,cloudy,music festival
853,27,Polygender,relaxation,Karnataka,14,business,₹1000,42469.78,31.198749,24.4523968,28.22337,95.3445,387142,394,694,hostel,₹100,train,₹100,701.43,859.74,vacation,cloudy,music festival
854,23,Male,relaxation,Nagaland,6,family,"",1032.38,22.637255,121.0504535,13.055668,82.8677,106920,153,774,hostel,₹100,car,₹1000,693.65,6773.4,shopping,rainy,music festival
855,70,Female,adventure,Telangana,19,vacation,₹100,43376.59,29.790158,-58.4432039,36.445793,83.8949,1372135,329,744,hotel,₹2000,train,₹1000,966.93,1889.34,shopping,sunny,music festival
856,81,Male,cultural,Mizoram,28,family,₹100,5884.38,13.469795,-106.5680459,25.268669,94.6591,120364,725,189,hotel,₹1000,plane,₹2000,773.18,1682.6,hiking,rainy,sports event
857,58,Female,cultural,Bihar,10,business,₹1000,40549.46,26.055548,43.0973244,26.252484,87.6826,1422787,783,915,hotel,₹1000,train,₹1000,623.96,9674.56,education,cloudy,music festival
858,56,Female,cultural,Karnataka,11,business,₹10000,32383.25,13.23398,120.780294,30.001008,97.332,1228374,680,849,hostel,₹100,train,₹2000,368.66,8921.32,education,sunny,music festival
859,39,Female,cultural,Punjab,14,family,₹15000,46850.27,9.181506,20.2867074,27.232379,75.0717,1159276,121,523,hotel,₹2000,plane,₹2000,713.18,3272.5,vacation,sunny,music festival
860,77,Female,relaxation,Tamil Nadu,10,business,"",16231.13,13.836234,116.1442241,13.821291,88.2439,123039,501,986,hotel,₹2000,car,₹500,925.11,1365.93,shopping,cloudy,art exhibition
861,80,Bigender,adventure,Assam,15,family,₹5000,44169.34,29.88315,63.6101211,31.68645,87.8519,1352993,953,179,vacation rental,₹500,train,₹1000,344.1,5699.2,shopping,rainy,art exhibition
862,52,Male,cultural,Kerala,21,vacation,₹5000,35041.43,11.916382,110.912619,25.096148,79.56,198096,154,917,vacation rental,₹2000,plane,₹1000,88.36,8237.76,sightseeing,rainy,music festival
863,58,Female,relaxation,Manipur,7,vacation,₹500,13858.78,15.13792,20.3586957,11.429114,80.88,73109,605,522,hotel,₹500,car,₹5000,713.07,9750.33,hiking,sunny,sports event
864,75,Female,cultural,Andhra Pradesh,29,vacation,₹2000,28380.46,19.787135,117.788836,24.85731,83.5808,869006,138,367,vacation rental,₹500,plane,₹1000,869.56,1747.77,shopping,rainy,sports event
865,63,Male,relaxation,Punjab,4,business,₹500,44585.75,15.408093,120.997332,35.78716,85.4515,42797,971,240,vacation rental,₹100,train,₹5000,675.62,9730.32,shopping,rainy,art exhibition
866,33,Polygender,adventure,Maharashtra,24,family,₹500,44606.88,11.56382,26.6700737,32.045323,83.1344,879523,149,267,hotel,₹2000,plane,₹100,880.54,995.41,vacation,rainy,music festival
867,59,Female,relaxation,Arunachal Pradesh,27,business,₹500,5479.8,34.219754,16.5992505,12.35872,97.0141,1154633,137,268,vacation rental,₹1000,car,₹500,0.54,8573.85,education,cloudy,music festival
868,34,Female,adventure,Himachal Pradesh,25,business,₹5000,42977.84,13.509695,-8.9485146,21.095305,83.2411,1485269,435,508,hostel,₹1000,train,₹2000,157.48,655.51,hiking,cloudy,art exhibition
869,65,Female,adventure,Assam,28,family,₹1000,16893.64,9.825933,99.2342196,33.822723,73.7849,721317,643,254,vacation rental,₹2000,car,₹2000,137.76,1036.14,sightseeing,sunny,sports event
870,68,Male,cultural,Tamil Nadu,5,family,₹50000,35261.28,20.938001,-73.9830029,10.552315,79.3016,1328858,97,395,hotel,₹1000,car,₹1000,714.1,9044.53,education,cloudy,music festival
871,82,Male,relaxation,Chhattisgarh,27,vacation,₹100,14401.07,17.10356,24.28915,12.584651,89.5715,215515,664,606,hostel,₹1000,plane,₹5000,55.4,6182.96,shopping,rainy,art exhibition
872,40,Male,relaxation,Meghalaya,17,vacation,₹50000,8498.8,12.164854,125.663981,36.091225,87.2376,310014,494,192,hotel,₹100,train,₹5000,764.0,5931.26,sightseeing,cloudy,art exhibition
873,18,Female,cultural,Bihar,27,vacation,₹35000,29690.39,20.376235,20.3482376,24.653844,79.4846,616096,298,8,hotel,₹500,plane,₹5000,255.69,8982.74,hiking,cloudy,art exhibition
874,76,Genderfluid,relaxation,Himachal Pradesh,29,vacation,₹35000,2751.78,8.85193,100.7830826,12.175048,94.5207,9283,47,166,vacation rental,₹1000,car,₹2000,965.5,3439.73,hiking,rainy,sports event
875,37,Male,adventure,Tamil Nadu,14,family,₹500,31929.44,30.992122,-9.1706522,35.130284,77.792,1150449,743,494,hotel,₹100,car,₹100,331.38,1277.76,sightseeing,sunny,music festival
876,48,Male,relaxation,Uttar Pradesh,2,family,₹35000,2065.12,9.207864,57.973082,11.842374,94.9365,1207433,97,105,vacation rental,₹100,plane,₹500,36.14,3440.24,hiking,sunny,sports event
877,70,Male,relaxation,Manipur,19,vacation,₹50000,36358.42,11.366204,12.5742882,25.293918,72.1652,314758,807,167,vacation rental,₹2000,car,₹500,721.79,3314.24,sightseeing,cloudy,art exhibition
878,75,Female,cultural,Karnataka,9,family,₹100,29406.92,17.296784,15.3858774,28.305815,95.1399,1382575,303,854,vacation rental,₹1000,plane,₹2000,463.88,2769.36,sightseeing,cloudy,sports event
879,68,Female,cultural,Punjab,23,vacation,₹50000,49393.28,33.325534,109.599542,30.88185,73.7158,302425,819,636,hotel,₹2000,train,₹1000,85.81,9788.59,education,sunny,music festival
880,69,Male,cultural,Bihar,28,business,₹35000,9263.96,10.390064,15.4233905,31.929776,69.6308,1128195,77,447,hotel,₹100,plane,₹100,865.1,1164.19,education,sunny,art exhibition
881,63,Female,adventure,Rajasthan,20,business,₹50000,48056.06,21.75728,107.6940475,16.905763,96.3725,599302,816,666,vacation rental,₹500,train,₹500,531.88,8590.19,education,rainy,music festival
882,53,Male,adventure,Kerala,7,business,₹100,46137.77,9.182667,17.7257496,30.438593,77.3937,402353,66,667,hotel,₹500,plane,₹100,484.26,3501.82,education,cloudy,art exhibition
883,65,Female,relaxation,Andhra Pradesh,26,vacation,₹2000,3562.14,28.175706,139.250061,26.036425,88.5564,1169192,289,955,vacation rental,₹100,train,₹2000,244.02,2261.48,education,rainy,sports event
884,27,Female,relaxation,Jharkhand,24,vacation,₹35000,8193.23,29.200468,106.8060388,27.881376,72.8349,882942,2,795,vacation rental,₹1000,train,₹1000,959.08,2889.93,hiking,sunny,music festival
885,42,Genderqueer,adventure,Rajasthan,29,vacation,₹2000,20331.64,32.051248,-98.00156,25.631915,78.8294,310473,697,397,vacation rental,₹1000,train,₹500,314.15,9963.58,vacation,rainy,sports event
886,29,Male,relaxation,Himachal Pradesh,16,business,₹35000,38455.9,34.367814,-119.8,27.964391,68.8313,103174,214,82,hotel,₹2000,train,₹5000,911.97,4220.62,education,sunny,art exhibition
887,21,Male,adventure,Andhra Pradesh,23,vacation,₹25000,9157.85,36.013127,19.7556505,34.8249,69.1841,1287395,5,889,hotel,₹1000,plane,₹1000,887.63,7753.48,education,cloudy,art exhibition
888,37,Male,cultural,Haryana,9,family,₹500,28552.22,29.688166,29.1224979,26.640328,77.4205,285134,653,953,hostel,₹2000,plane,₹100,622.09,6018.08,sightseeing,sunny,sports event
889,49,Male,cultural,Odisha,18,vacation,₹100,3214.67,11.554253,124.9202302,20.188161,84.213,270662,590,362,hostel,₹500,car,₹100,343.28,2990.7,sightseeing,sunny,music festival
890,68,Female,relaxation,Haryana,8,family,₹5000,2105.24,19.389709,107.913127,9.14685,92.8412,100447,491,717,hotel,₹2000,plane,₹100,919.86,8557.46,shopping,sunny,music festival
891,81,Female,relaxation,Rajasthan,7,business,₹50000,9304.51,11.708759,34.6649001,22.440723,81.901,1269164,715,637,hotel,₹500,car,₹1000,736.4,8362.24,shopping,sunny,music festival
892,34,Male,cultural,Maharashtra,20,vacation,₹15000,675.79,18.191782,134.1742831,29.343257,90.3579,1234130,577,241,hotel,₹500,plane,₹2000,975.79,5358.43,sightseeing,sunny,music festival
893,68,Female,relaxation,Bihar,24,vacation,₹50000,44781.07,11.538543,121.1774182,14.506923,82.1099,194592,831,654,vacation rental,₹1000,train,₹1000,9.87,4869.13,shopping,rainy,music festival
894,25,Male,adventure,Sikkim,24,vacation,₹15000,19159.16,32.844563,25.5058522,30.815292,85.7066,1230211,205,886,vacation rental,₹100,plane,₹500,258.61,2527.7,sightseeing,cloudy,art exhibition
895,24,Female,relaxation,Sikkim,19,vacation,₹25000,44056.75,24.372266,-8.7836437,8.18445,86.1524,1349879,814,837,vacation rental,₹500,plane,₹100,760.55,3708.18,shopping,cloudy,music festival
896,74,Male,adventure,Jharkhand,11,family,₹2000,32684.71,11.217461,-99.9792312,21.078522,78.6416,1129435,925,19,vacation rental,₹100,train,₹500,97.66,7483.6,sightseeing,sunny,sports event
897,39,Male,adventure,Chhattisgarh,7,business,₹25000,10188.3,32.713541,0.9772874,10.882152,90.4106,207498,863,324,hotel,₹100,car,₹2000,266.41,6353.85,education,sunny,music festival
898,75,Male,relaxation,Madhya Pradesh,28,family,₹15000,29891.36,13.004801,13.4676693,27.723521,71.5616,1422513,487,790,hostel,₹500,train,₹2000,575.92,9807.53,hiking,rainy,sports event
